Ticker,Name
^DJUSEU,Dow Jones U.S. Electricity Inde
^NQUSB2799LMGBP,NQ US Waste & Disposal Svcs Lg
XBNCDX.Z,
WIDEU4570.L,
SMILEP.SW,SMILEP.SW
^NQDMEU2000EURN,NASDAQ DM Europe Inds EUR NTR I
^NQUSS2710JPYN,NQ US Sm Cap Aerospace & Defens
31766459.SG,
^NQDM1300LMAUDN,NASDAQ Developed Chemicals Lg M
^DJSEUZD,Dow Jones Sustainability Eurozo
^DWECOG,^DWECOG
^DEFIEZCI,Defined Eurozone Index USD
^DJRUSGT,Dow Jones Russia GDR Total Retu
^DJCIEN,Dow Jones Commodity Index Energ
^DWCPIP,Dow Jones U.S. Pipelines Total
^DWGUT,Dow Jones Global Utilities Tota
0JEY.DE,DAX TOTAL RETURNCHF
^DWATRDM,Dorsey Wright Developed Markets
31548939.SG,
^NQUSB5330LMAUDT,NQ US Food & Drug Rtlrs Lg Md
^R25RGSPDT,Russell 2500 Producer Durables
^NQDM2000LMGBPN,NASDAQ Developed Inds Large Mid
^SP500-45102020,S&P 500 Data Processing & Outso
^DJSE40,Dow Jones Sustainability Europe
^DWEM,Dow Jones Global Emerging Marke
INPWC.NX,
SBOXFERT.SG,
^NQUSM7573GBP,NQ US Md Cap Gas Distr GBP Inde
29762305.SG,
31562008.SG,
26708391.DE,
TBSCDX.Z,
^DJECON,Dow Jones Emerging Markets Cons
^DJTENGR,^DJTENGR
^W1SUS,Dow Jones Sustainability World
^DJIAJT,DJIATTM Japanese Yen
^NQUSB3537LMT,NQ US Soft Drinks Large Mid Ca
^W1IDU,Dow Jones Global Industrials In
VVXF6.DE,
^NQDMXUS2000JPY,NASDAQ DM Ex US Industrials JPY
20976059.SG,
SDD15P.SW,SBI Dom AAA-AA 1-5 P
SD3DK.Z,
^NQDMASPA1300AUDT,NASDAQ DM ASPA Chemicals AUD TR
^DWILDT,^DWILDT
^NQUSL2717EUR,NQ US Lg Cap Defense EUR Index
269H.DE,HSBC MS WRL INAV GB
^DZL,DYNAMIC LEISURE & ENTERTAINMENT
EPNL.L,
31549712.SG,
SX4PDQ.Z,
ELNZ.L,
ST271D.SW,SBI AA 7-10 D
^NQUSL2717GBPT,NQ US Lg Cap Defense GBP TR Ind
^NQDMXUS7000EUR,NASDAQ DM Ex US Utilities EUR I
4MXP.DE,INAVISHMSCIEECUJPY
^NQDMXNAXKRLCEURT,Nasdaq DM Ex NA Ex Korea Large
S3DDV.Z,
^SPYVEU,SPDR S&P Emerging Markets Divid
^NQDMXNASCJPYN,NASDAQ Developed ex North Ameri
^DJSZXAER,Dow Jones Sustainability Eurozo
SDD57T.SW,SBI Dom AAA-AA 5-7 T
^NQDMASIA0001T,The NASDAQ DM Asia Oil & Gas In
^RUFDXUTU,Russell Fundamental Developed e
^CADOWD,Dow Jones Canada Index (USD)
SMISL.SW,SMISL.SW
SAN13P.SW,SBI Dom Non-Gov AAA-AA 1-3 P
^ES30D,Dow Jones Spain Titans 30 Index
^NQDMASPA5500,The NASDAQ DM ASPA Media Indexe
4N62.DE,DAXSUB ALL HEAL K
^NQDM5700LMCAD,NASDAQ DM Travel & Leisure Lg M
^DWDVFN,Dow Jones Global Developed Fina
^NQDMASPA2300AUD,NASDAQ DM ASPA Constr & Matls A
N8B2.DE,DAXGLOBAL ASIA PR.USD
^EMDG-IV,EGShares EM Dividend Growth ETF
^NQUSB2799LMJPYT,NQ US Waste & Disposal Svcs Lg
^DRLCORT,Guggenheim RBP Large-Cap Core T
^NQDMEULCCAD,NASDAQ DM Europe Large Cap CAD
^NQUSS0570EURN,"NQ US Sm Cap Oil Eqpt, Svcs & D"
^NQUSB3722LMN,NQ US Durable Hhld Products Lg
^NQDMEU5000LMN,NASDAQ DM Europe Cnsmr Svcs Lg
X2DF.DE,INAVIS ESEXF JPY
31560192.SG,
SXOPDQ.Z,
^DJGT,Dow Jones Global Titans 50 Inde
INAL.DE,INAV ISE600PHU
LZM4.DE,DAXGLOB ASIA TECH K
31551938.SG,
^NQDM1300EURT,NASDAQ Developed Chemicals EUR
^DYH,DYNAMICTOP200INTELLIDEX
^NQDMXNAXKRLCCAD,Nasdaq DM Ex NA Ex Korea Large
ELIS.FGI,
SDA10P.SW,SBI Dom AAA-A 10+ P
INDAX.NX,
^NQDM4000GBPN,NASDAQ Developed Health Care GB
^DRLGT3,Guggenheim RBP Large-Cap Growth
^NQDMEU5500LMT,NASDAQ DM Europe Media Large Mi
^NQDK4000DKK,NASDAQ Denmark Health Care DKK
S3DDCHD.Z,
^NQDMXUSXKRLMJPYN,Nasdaq DM Ex US Ex Korea Large
ENGRGER.L,
^DWDXTC,Dow Jones Global Developed - Ex
EUDIR.Z,
^NQDMXUS6000,NASDAQ DM Ex US Telecommunicati
I1OA.DE,DAXSUBBUILDMATEUR
^DAAXJPN,NASDAQ Asia ex Japan Dividend A
SAN15T.SW,SBI Dom Non-Gov AAA-AA 1-5 T
^NQDMMEA9000T,The NASDAQ DM MEA Technology In
^NQDK2000CADN,NASDAQ Denmark Inds CAD NTR Ind
I1HA.DE,DAXSUBCOMMTECHNEUR
SXNPDQ.Z,
^NQDMASPA8700LM,NASDAQ DM ASPA Financial Svcs L
23284076.SG,
4NAA.DE,DAXSUB.ALL ST.+OT.M.TR
^DWCELC,Dow Jones U.S. Electricity Tota
^JGBD,
QD7S.DE,INAV DBXT S+P INV.D.1C SK
^NQDMASPAJPY,NASDAQ DM ASPA JPY Index
EPRF.FGI,
12504066.Z,
^NQDMASIA4000AUDT,NASDAQ DM Asia Health Care AUD
REX5.DE,
0JEK.DE,DAXTOTALRETDAHEDUSD
^NQUSS0570CADN,"NQ US Sm Cap Oil Eqpt, Svcs & D"
31651203.SG,
31551732.SG,
^RUTDFNR,Russell Top 200 Defensive Net
^NQUSL3722AUD,NQ US Lg Cap Durable Hhld Produ
VXI2.DE,
^DWEDRS,Dow Jones Europe Developed Mark
I1PD.DE,DAXSUBSEC.MED.TECH.TR
^NQUSM3722GBPN,NQ US Md Cap Durable Hhld Produ
^DJUSLE,Dow Jones U.S. Leisure Goods In
RAI5D.SW,RAIF-REPO SNB 5 D
^NQDMXNAXKRLMGBPN,Nasdaq DM Ex NA Ex Korea Large
20068503.SG,
^NQDMASPA0001,The NASDAQ DM ASPA Oil & Gas In
^NQDMXGBLM,NASDAQ DM Ex UK Large Mid Cap I
31560202.SG,
^DWCRTL,Dow Jones U.S. Retail Total Sto
V1H2.DE,
^NQDMXUSXKRSCJPYT,Nasdaq DM Ex US Ex Korea Small
I1ND.DE,DAXSUBINDUMACHEUR
X2D9.DE,INAVDB HIND GBP
^DJIECNS,Dow Jones Islamic Market World
^DWHKD,Dow Jones Hong Kong Total Stock
^SPGDAUN,S&P Global Dividend Aristocrats
WIDEU2350.L,
^RDXUMGUSD,Russell Developed ex-US Midcap
^DRLLT5T,Guggenheim RBP Large-Cap 50 Def
^NQUSS2727GBP,NQ US Sm Cap Diversified Inds G
^NQDMASPA2000,The NASDAQ DM ASPA Industrials
^DWECID,Dow Jones Emerging Markets Indu
^SP400-40403010,^SP400-40403010
^DWHU,^DWHU
SBF14D.SW,SBI For AAA-BBB D
^DWDVID,Dow Jones Global Developed Indu
^ASHS-NV,DBXETFTRUST
^DJURWHC,Dow Jones U.S. Select REIT Equa
31549646.SG,
^NQDMEU9000LMEURT,NASDAQ DM Europe Tech Large Mid
^NQDMEU0001LMAUDN,NASDAQ DM Europe Oil & Gas Lg M
3BTC.DE,DAX INTERN 100 P
FRSDEURN.FGI,FTSE RAFI Developed Europe Mid
^DAAXJPHKDT,NASDAQ Asia ex Japan Dividend A
4N8V.DE,DAXSUB ALL FOOD P
^IBEX,IBEX 35
^STOXX50E,ESTX50 EUR P
SX5P.Z,STXE50 EUR P
^NDXE,NASDAQ 100 Equal Weighted
^STOXX,STXE6 EUR P
^N100,EURONEXT 100
^EPX,PHLX OIL EXPLORATION & PRODUCTI
IGBM.MA,
^SPSIOP,S&P OIL & GAS EXPLORATION & PR
^SPGTNEE,^SPGTNEE
^SPGSUEP,S&P GSCI Ultra Light Energy ER
^SP500EW-45,S&P 500 EQUAL WEIGHTED Informat
^NQUSB2730LMEURN,NQ US Elec & Elctrcl Eqpt Lg M
^NQGXUSSCN,NASDAQ Global Ex United States
^NQGXUSSCEURT,NASDAQ Global Ex United States
^NQGXUSSCCADN,NASDAQ Global Ex United States
^NQGXUSLMEURT,NASDAQ Global Ex United States
^NQEURO2700LMEUR,NASDAQ Eurozone Ind Goods & Svc
^NQEURO2000GBPT,NASDAQ Eurozone Inds GBP TR Ind
^NQETHCT,NASDAQ ETRE Healthcare REIT Tot
^NQEMKRJPY,Nasdaq EM Plus Korea JPY
^NQEMKR,Nasdaq Emerging Markets Plus Ko
^NQEMEU8600EURT,NASDAQ EM Europe Real Estate EU
^NQEM8000LMCADN,NASDAQ Emerging Financials Lg M
^NQEM8000LMCAD,NASDAQ Emerging Financials Lg M
^NQEM5700EURN,NASDAQ Emerging Travel & Leisur
^NQEM3700LMAUDN,NASDAQ EM Psnl & Hhld Goods Lg
^NQEM2000LMAUDN,NASDAQ Emerging Inds Large Mid
^NDXX,NASDAQ 100 Ex Tech Sector
WIHKG2730.L,
SXPP.Z,STXE6BAR EUR P
INDK.MC,IBEX 35 INVERSO
ENGI.L,Energiser Investments plc
ELUKNUK.L,FTSE EPRA/NAREIT UK Net Index
^NQCLSCEURN,NASDAQ Chile Small Cap EUR NTR
^NQEM5300EURT,NASDAQ Emerging Retail EUR TR I
25888379.Z,
^RDXULUSD,Russell Developed ex-US LC
E3X4000.FGI,FTSEurofirst 300 Index - Health
^NQGB2000LMEURN,NASDAQ UK Inds Large Mid Cap EU
^NQUSL7535JPYN,NQ US Lg Cap Cnvtnl Eltrcty JPY
^DWDXL,Dow Jones Global Developed - Ex
^WAEXDC,World Alternative Energy Total
^NQUSB8773EURT,NQ US Bnchmk Cnsmr Finance EUR
^NQEMEA1000LMJPYN,NASDAQ EMEA Basic Matls Lg Md C
SGIXMV.Z,
^NQDE4000EUR,NASDAQ Germany Health Care EUR
^NQDMXUSSCEURN,NASDAQ Developed ex US SC NTR E
^NQEMMEA5300LMN,NASDAQ EM MEA Retail Large Mid
SX8315E.Z,
^NQEM5500JPYN,NASDAQ Emerging Media JPY NTR I
SXAM33P.Z,
WIESP8000.L,
INISM.NX,
^NQEURO4000LMEURN,NASDAQ Eurozone Health Care Lg
^NQEU5300JPYT,NASDAQ Europe Retail JPY TR Ind
SXNL.Z,STXE6IGS USD P
^NQUSS1770EURN,NQ US Sm Cap Mining EUR NTR Ind
SIRBVG.Z,
SXEAGU.Z,
TCINGR.Z,
^CRBAX,CRB IN THE GROUND AG EQUITY IND
^NQDMXNAXKRLMEUR,Nasdaq DM Ex NA Ex Korea Large
WHDQ.DE,HS MSPAEXJP INAV EU
^NQEMKRLMCADN,Nasdaq EM Plus Korea Large Mid
^NQPHLCEUR,NASDAQ Philippines Large Cap EU
EOWR.FGI,FTSE Environmental Opportunitie
RNEICZE.L,
^GRUIV,^GRUIV
^NQEMEU6000GBP,NASDAQ EM Europe Telecom GBP In
^NQEMEA7000LM,NASDAQ EMEA Utilities Large Mid
EGAI.FGI,
^NQMEA5300EURT,NASDAQ MEA Retail EUR TR Index
^NQNLEUR,NASDAQ Netherlands EUR Index
^NQDMXUS9000T,NASDAQ DM Ex US Technology TR I
^NQEMEAJPYN,NASDAQ EMEA JPY NTR Index
^NQEMEA7000JPYT,NASDAQ EMEA Utilities JPY TR In
^NQJP8600GBPN,NASDAQ Japan Real Estate GBP NT
^NQG8600LMEURN,NASDAQ Global Real Estate Lg Md
ENEXA.FGI,
EPRR.L,
^NQDMEU8500LMCAD,NASDAQ DM Europe Ins Large Mid
^NQIEEUR,NASDAQ Ireland EUR Index
M0X1770.L,
E3X5550.L,
WISWE2730.L,
^NQDMXUSSCEURT,NASDAQ Developed ex US SC TR EU
SXNV.Z,STXE 600 IND. G+S RE.USD
^NQEMMEA2700LMN,NASDAQ EM MEA Ind Goods & Svcs
ENHN.L,
^NQEURO0001EURN,NASDAQ Eurozone Oil & Gas EUR N
M0X5750.L,
^ERADXULP,RAE Fundamental International L
^RT2EWPR,Russell Top 200 Equal Weight
WIXUKS0570.FGI,
ENUSR.L,
^NQEMMEA2700N,The NASDAQ EM MEA Industrial Go
WIESP1000.FGI,
^NQEU5700LMCADT,NASDAQ Europe Travel & Leisure
E3X8770.L,
^NQEM9000LMT,NASDAQ Emerging Tech Large Mid
^NMX8980,FTSE 350 Index - Equity Investm
^NQUSB9570LMEURT,NQ US Tech Hardware & Eqpt Lg
4N5X.DE,DAXSUB ALL ELEC K
RNEICHN.L,
^NQEMMEA2000JPYT,NASDAQ EM MEA Inds JPY TR Index
^NQEU6000JPY,NASDAQ Europe Telecom JPY Index
^ERAUSSP,RAE Fundamental US Small Price
^NQTWEUR,NASDAQ Taiwan EUR Index
ENCANR.L,
^NQFREURN,NASDAQ France EUR NTR Index
WIESP6000.FGI,
^NQEMEA0001LMCAD,NASDAQ EMEA Oil & Gas Large Mid
^NQEM2000GBP,NASDAQ Emerging Inds GBP Index
WIEURS3740.L,
FESA.EX,
^SPGSCIP,S&P GSCI ER
^NQEM2700N,The NASDAQ Emerging Markets Ind
^TEII,TSEC electrical subindex
^R1EWFSHTC,Russell 1000 Equal Weight Finan
^NQG8600LMAUDT,NASDAQ Global Real Estate Lg Md
ENESI.AS,EURONEXT SPAIN
KOSPI50EW.KS,KOSPI-50 Equally Weighted Index
000846.SS,000846.SS
^NQDEEURN,NASDAQ Germany EUR NTR Index
^NQGXUSLMGBPT,NASDAQ Global Ex United States
WIEURPS9570.FGI,FTSE EP - TECHHARD
^NQEM3700GBPN,NASDAQ Emerging Psnl & Hhld Goo
WIEXBXKS5330.L,
^RUEZS150,^RUEZS150
^NQEMEA9000,The NASDAQ EMEA Technology Inde
^NQEM5700LMN,NASDAQ EM Travel & Leisure Lg M
^EFV-NV,ISHARES MSCI VALUE INDEX (Net A
^NQHK2000EUR,NASDAQ Hong Kong Inds EUR Index
^NQEMMEA8500EURN,NASDAQ EM MEA Ins EUR NTR Index
^NQJP8600LMEUR,NASDAQ Japan Real Estate Lg Md
WIEXUKS2000.L,
^NQMEA8600LMN,NASDAQ MEA Real Estate Large Mi
^NQUSB2750LMAUDT,NQ US Ind Engineering Large Mi
WIEBLOCS7000.FGI,
^NQGXJPGBP,NASDAQ Global Ex Japan GBP Inde
WIEURS5000.FGI,
^NQMA8000EURN,NASDAQ Morocco Financials EUR N
^NQEU2700GBP,NASDAQ Europe Ind Goods & Svcs
WIEURPS8630.L,
^WTKR,WisdomTree Korea Equity Index
WIEBLOCS7570.L,
^SPEMPMUN,S&P Momentum Emerging Plus Larg
^NQEMKREURN,Nasdaq EM Plus Korea EUR NTR
^NQEU0001GBPT,NASDAQ Europe Oil & Gas GBP TR
^NQEMEU5700AUDT,NASDAQ EM Europe Travel & Leisu
000079.SS,SSE Utilities Sector Equal Weig
WIXSAFS3720.FGI,
EGAS.L,
^NQGIHEIN,Nasdaq Global High Equity Incom
^ERAEMEUT,RAE Fundamental Emerging Market
^NQEMEU6000LMCADT,NASDAQ EM Europe Telecom Lg Md
WIESP7000.L,
^RJAIV,Elements linked to Rogers Intl
RNHE.L,
IGSA.CA,
^NQEG8000GBPN,NASDAQ Egypt Financials GBP NTR
^NQEU3700LMAUD,NASDAQ Europe Psnl & Hhld Goods
^RUIELET,Russell 1000 RGS Sub: Electroni
ENVF.AS,EN VIGEO FR 20
SXEU.Z,ESTX OIL + GAS RE.USD
10246505.IR,
M0X8630.L,
^NYINOV8,NYSE R&D Innovation Index
SX3K.Z,ESTXF&B USD P
HLTH.CA,
^NQEURO5300N,The NASDAQ Eurozone Retail Inde
ENXGU.L,
ELUF.L,
^NQEURO2000LMCAD,NASDAQ Eurozone Inds Large Mid
^NQGB8600LMN,NASDAQ UK Real Estate Large Mid
^NQEMEU0001T,The NASDAQ EM Europe Oil & Gas
^NQEMMEA5700JPYN,NASDAQ EM MEA Travel & Leisure
3RCH.L,
ENEIMEX.L,
^NQEURO2700CADT,NASDAQ Eurozone Ind Goods & Svc
INIME.PA,
^NQEMEU6000LMAUDN,NASDAQ EM Europe Telecom Lg Md
WIXJAS6570.L,FTSE EXJPN-MOBILETE
WIEURS5550.FGI,
^NQEU9000JPYT,NASDAQ Europe Tech JPY TR Index
^WTGRE,WisdomTree Global ex-US Real Es
^NQEMMEA8600N,The NASDAQ EM MEA Real Estate I
^NQEMEA8600GBP,NASDAQ EMEA Real Estate GBP Ind
^NQEMEU8000EUR,NASDAQ EM Europe Financials EUR
E3X8000.L,
WIXUSAS0570.FGI,
UNUI.FGI,
^NQEM3700LMAUDT,NASDAQ EM Psnl & Hhld Goods Lg
ESIEM.NX,
EEMHN.NX,
^NQGB8600LMCADT,NASDAQ UK Real Estate Large Mid
^WTEMSC,WisdomTree Emerging Markets Sma
^RAFILS,^RAFILS
^NQDEEUR,NASDAQ Germany EUR Index
^NQEMMEA8600LMAUD,NASDAQ EM MEA Real Estate Lg Md
^NQEM8700CADN,NASDAQ Emerging Financial Svcs
^NQEMMEA8600JPYN,NASDAQ EM MEA Real Estate JPY N
^SPVXTRSP,S&P 500 VIX FUTURES TAIL RISK E
^NQEURO8000LMEURN,NASDAQ Eurozone Financials Lg M
ENNEXMEA.L,
^NQEMEA2000N,The NASDAQ EMEA Industrials Ind
^RUFEUZE,^RUFEUZE
^NQEURO2000LMGBPT,NASDAQ Eurozone Inds Large Mid
^NQMEA8600EURT,NASDAQ MEA Real Estate EUR TR I
EGNT.FGI,
WIEXBXKS4530.FGI,
^NQEM8500GBP,NASDAQ Emerging Ins GBP Index
^REEUMGTRUSD,Russell Emerging Europe MC Grow
SX5K.Z,ESTX50 USD P
^NQEM0001LMAUD,NASDAQ Emerging Oil & Gas Lg Md
^RUFGELTL,Russell Fundamental Emerging La
^NQEU2000JPY,NASDAQ Europe Inds JPY Index
^NQEURO9000LMGBPT,NASDAQ Eurozone Tech Large Mid
M0X3720.L,
^RUGXUSREIT,Russell Global ex-U.S. RGS Sub:
^NQEU6000N,The NASDAQ Europe Telecommunica
WIXJAS6570.FGI,
^NQDMEUAUDN,NASDAQ DM Europe AUD NTR Index
^NQEMGBP,NASDAQ Emerging Markets GBP Ind
^WTEMDG,WisdomTree Emerging Markets Qua
FESM.EX,
^NQEMEA5300JPY,NASDAQ EMEA Retail JPY Index
ENMEW.PA,EN H C EQ & SER EW
RNEXMEA.FGI,
^RGXKTRUSD,Russell Global ex-UK Total Retu
^NQEU8000LMGBP,NASDAQ Europe Financials Lg Md
ENSDNR.L,
WIEURS8530.FGI,
ENEE.L,
ENVEO.NX,
WIEXEBS3570.FGI,
^NQGXJPLMAUD,NASDAQ Global Ex Japan Large Mi
ENESG.NX,
^NQEURO8600LMN,NASDAQ Eurozone Real Estate Lg
^NQEMEA8000GBPT,NASDAQ EMEA Financials GBP TR I
^NQEURO2000LMJPYT,NASDAQ Eurozone Inds Large Mid
^RUFGESNU,Russell Fundamental Emerging Mk
^NQETHC,NASDAQ ETRE Healthcare REIT Ind
WIEXEBS6570.FGI,
^NQGB9000EUR,NASDAQ UK Tech EUR Index
^RGXKLUSD,Russell Global ex-UK LC
M0X1350.L,
^NQEURO9000EURT,NASDAQ Eurozone Tech EUR TR Ind
^FEG-IV,^FEG-IV
^R1GRGSENG,Russell 1000 Growth Energy Inde
^NQEURO8500N,The NASDAQ Eurozone Insurance I
^NQEMEA3700LMCADN,NASDAQ EMEA Psnl & Hhld Goods L
^RGXNLVTRUSD,^RGXNLVTRUSD
^NQEMEU2000EURT,NASDAQ EM Europe Inds EUR TR In
^NQEU5300EUR,NASDAQ Europe Retail EUR Index
^NQEURO8700GBPN,NASDAQ Eurozone Financial Svcs
RNXGU.FGI,
^NQGXUSSCAUD,NASDAQ Global Ex United States
^NQUSB2750LMCAD,NQ US Ind Engineering Large Mi
^NQEMMEA9000JPYN,NASDAQ EM MEA Tech JPY NTR Inde
22061219.SG,
^NQEM7000T,The NASDAQ Emerging Markets Uti
E3X2710.FGI,FTSEurofirst 300 Index - Aerosp
^SG3MENCT,S&P GSCI Energy 3 Month Forward
^ERAEMSAP,RAE Fundamental Emerging Market
^NQNZ8000EUR,NASDAQ New Zealand Financials E
^RURHXLL,^RURHXLL
^NQEU8700LMGBP,NASDAQ Europe Financial Svcs Lg
^NQEU9000EUR,NASDAQ Europe Tech EUR Index
INDNN.MC,FTSE 4GOOD IBEX NET RETURN
INDDT.MC,IBXTOPDIV TR
^GRNWATERLEURNNR,NASDAQ OMX Global Water EUR Not
WIEURPS2720.L,
^NQGB8600LMEURT,NASDAQ UK Real Estate Large Mid
WINORDS2730.FGI,
^NQEURO5700JPY,NASDAQ Eurozone Travel & Leisur
WIEURS1770.FGI,
^NQEM6000GBP,NASDAQ Emerging Telecom GBP Ind
^NQEMMEA8500GBPT,NASDAQ EM MEA Ins GBP TR Index
^NQEU2700AUDT,NASDAQ Europe Ind Goods & Svcs
^RUESM3TF,^RUESM3TF
^NQEM2000JPY,NASDAQ Emerging Inds JPY Index
FTEMSLU.FGI,FTSE Emerging Super Liquid Inde
^NQEU8600LMAUDN,NASDAQ Europe Real Estate Lg Md
WIEXEBS1750.L,FTSE EXB - INDMETAL
^GRNEXUS,NASDAQ OMX Green Economy ex US
E6500.L,
^NQMX8000EURT,NASDAQ Mexico Financials EUR TR
WORLDS2750.L,
^NQJP8600LMJPYT,NASDAQ Japan Real Estate Lg Md
^NQEU8000LMCADN,NASDAQ Europe Financials Lg Md
^SP600-45203020,S&P 600 - Electronic Manufactur
^SPHLENIP,S&P / Harel Energy Index
^NQEMEU8000LMAUDN,NASDAQ EM Europe Financials Lg
INEET.PA,
^NQGEURN,NASDAQ Global EUR NTR Index
WIEXBXKS5370.FGI,
^NQEM5700AUD,NASDAQ Emerging Travel & Leisur
^NQEURO5500EURT,NASDAQ Eurozone Media EUR TR In
^NQEU8600LMAUD,NASDAQ Europe Real Estate Lg Md
^NQEURO8600LMGBP,NASDAQ Eurozone Real Estate Lg
^NQEMEU7000LMN,NASDAQ EM Europe Utilities Larg
^RGXJTRUSD,Russell Global ex-Japan Total R
^SPXEVUN,S&P 500 Enhanced Value Net Tota
^NQEURO2000EURN,NASDAQ Eurozone Inds EUR NTR In
^NQEMEU6000LMCADN,NASDAQ EM Europe Telecom Lg Md
23981283.NX,
^NQEMEU2700EUR,NASDAQ EM Europe Ind Goods & Sv
WIEURPS7530.L,
^SPEEVET,S&P Europe 350 Enhanced Value T
E7500.FGI,FTSEurofirst Utilities
^NQEURO2700LMEURT,NASDAQ Eurozone Ind Goods & Svc
^NQEURO2000T,The NASDAQ Eurozone Industrials
^REEUGTRUSD,^REEUGTRUSD
^NQEMEU8000N,The NASDAQ EM Europe Financials
^NQIT0001EURN,NASDAQ Italy Oil & Gas EUR NTR
^NQEU8700LMAUDN,NASDAQ Europe Financial Svcs Lg
23981288.AS,
^NQEMEU2700GBP,NASDAQ EM Europe Ind Goods & Sv
RNNXGU.FGI,
E3X4570.L,
INE11.NX,
^EMXSOE,WisdomTree Emerging Markets ex
^NQEU8700LMJPYN,NASDAQ Europe Financial Svcs Lg
ENNXMEA.FGI,
^NQEM5300LMCADN,NASDAQ Emerging Retail Large Mi
^NQPH8000EUR,NASDAQ Philippines Financials E
WIEXEBS6000.L,
WIEXEBS2720.L,
ENTEC.PA,ENT TECH 40
^RGXNSTRUSD,Russell Global ex-NA SC Total R
IGSCI.PA,
^SPEULVDP,S&P Europe 350 Low Volatility H
^NQEMEU2000JPY,NASDAQ EM Europe Inds JPY Index
^NQGXUSEURN,NASDAQ Global Ex United States
^NQJP8600LMEURT,NASDAQ Japan Real Estate Lg Md
^NQEMEA8000LMGBPN,NASDAQ EMEA Financials Large Mi
^NQFI8000EUR,NASDAQ Finland Financials EUR I
WIXUKS6570.FGI,
^SPGSWHP,S&P GSCI Wheat ER
^REXULTRUSD,Russell Europe ex-UK LC Total R
^NQEU8600T,The NASDAQ Europe Real Estate I
^R1PREOD,Russell 1000 Price - EOD
^NQEMEA3700LMCADT,NASDAQ EMEA Psnl & Hhld Goods L
^REMMLGTRUSD,^REMMLGTRUSD
^NQEURO5000LMT,NASDAQ Eurozone Cnsmr Svcs Larg
EGNN.FGI,
^RPJPROEU,^RPJPROEU
EOEE50.FGI,FTSE Environmental Opportunitie
INEEP.PA,BNPP EEP INAV
^NQUSL7530JPY,NQ US Lg Cap Eltrcty JPY Index
WIEXBXKS6530.L,
^NQEURO9000LMJPY,NASDAQ Eurozone Tech Large Mid
^NQGB8000EURT,NASDAQ UK Financials EUR TR Ind
^NQUSM9578JPY,NQ US Md Cap Telecom Eqpt JPY I
^NQUSL0533CADN,NQ US Lg Cap Explrtn & Prdctn C
^SCHYETR,Scotia High Yielding Equity Ind
SXABP.Z,
^EIBIE,S-Network Emerging Infrastructu
EE850P.Z,
^NQEURO7000LMCADT,NASDAQ Eurozone Utilities Lg Md
SX6GU.Z,
M0X2710.L,
SXEDV5L.Z,
3H68.Z,STXE600 OPT OIL+GA.RE EUR
^NQEU2000GBP,NASDAQ Europe Inds GBP Index
^NQEMEA8600JPY,NASDAQ EMEA Real Estate JPY Ind
^NQEMEU0001EURT,NASDAQ EM Europe Oil & Gas EUR
^SPGSICLP,S&P GSCI Inverse Crude Oil ER
^NQEM8500EURT,NASDAQ Emerging Ins EUR TR Inde
^NQGB8600GBPN,NASDAQ UK Real Estate GBP NTR I
^NQEM7000LMEUR,NASDAQ Emerging Utilities Lg Md
^NQEMMEA1300GBPT,NASDAQ EM MEA Chemicals GBP TR
^NQEURO8600LMAUDN,NASDAQ Eurozone Real Estate Lg
INCC4.PA,AMUNDI CC4 INAV
^NQUSS0533JPY,NQ US Sm Cap Explrtn & Prdctn J
^SP500-1010TR,S&P 500 Energy (Industry Group)
^SP600-351010,S&P 600 Health Care Equipment &
^NQEU5500LMCAD,NASDAQ Europe Media Large Mid C
^NQEMMEA2700LMAUD,NASDAQ EM MEA Ind Goods & Svcs
^NQEMEA8600LMCAD,NASDAQ EMEA Real Estate Lg Md C
^NQEMEU0001LMCAD,NASDAQ EM Europe Oil & Gas Lg M
^NQEM7000CADT,NASDAQ Emerging Utilities CAD T
Q6F.Z,ESTX TM HEALTH C.E.PR.EUR
^NQEMEA1300JPYT,NASDAQ EMEA Chemicals JPY TR In
SXE33R.Z,
Q6S.Z,ESTXTMINM USD NR
NLRSG.PA,
^NQEMEU5300GBP,NASDAQ EM Europe Retail GBP Ind
RPTW.FGI,
^NQEMMEA4000EURT,NASDAQ EM MEA Health Care EUR T
^NQEMEU6000LMAUDT,NASDAQ EM Europe Telecom Lg Md
INETB.PA,
SX30EGR.Z,
^NQEMEA8000LMGBPT,NASDAQ EMEA Financials Large Mi
^NQEMEU7000CADT,NASDAQ EM Europe Utilities CAD
^NQEMEA4000CADN,NASDAQ EMEA Health Care CAD NTR
^NQG8600LMAUDN,NASDAQ Global Real Estate Lg Md
UNUT.L,
^NQEG8000JPYT,NASDAQ Egypt Financials JPY TR
^RGEZMTRUSD,Russell Global Euro Zone MC Tot
E8500.FGI,FTSEurofirst Insurance
ELUI.FGI,
WIEXBXKS3530.L,
^NQMEA8600JPY,NASDAQ MEA Real Estate JPY Inde
^NQEURO6000GBPT,NASDAQ Eurozone Telecom GBP TR
^RUPEURPT,^RUPEURPT
^NQEMEU5700EURT,NASDAQ EM Europe Travel & Leisu
^NQEMEA8500LMCAD,NASDAQ EMEA Ins Large Mid Cap C
^NQMEA2000EURN,NASDAQ MEA Inds EUR NTR Index
SXEQIHN.Z,
SXEMGHB.Z,
WIEURS6570.FGI,
